id,product_id,ptdvar_id,brand,purchase_type,status,prtd_location,in_service,vendor,sl_no,purchase_date,purchase_cost,expenses,rent_vendor,rent_purchase_date,rent_to_vendor_cost,bill_no,warranty_end_date,warranty_status,product_owned_type,month,year,close_status
706,WM1049060WPCT099171825,3,6,1,1,0,0,1,,09-09-17,13100.00,0.00,,0000-00-00,0.00,706,,0,0,9,2017,0
707,MT1023QSMSSSS224171699,27,7,1,1,0,0,4,,22-04-17,6567.00,0.00,,0000-00-00,0.00,707,,0,0,4,2017,0
708,WM1050160WPCT099171826,3,6,1,1,0,0,1,,09-09-17,13100.00,0.00,,0000-00-00,0.00,708,,0,0,9,2017,0
709,RE1143190SSTE083171646,2,6,1,1,0,0,11,,08-03-17,11500.00,0.00,,0000-00-00,0.00,709,,0,0,3,2017,0
710,TV1082032VUCT092171618,10,27,1,1,0,0,1,,09-02-17,14700.00,0.00,,0000-00-00,0.00,710,,0,0,2,2017,0
711,RE1145190SSCT273171668,2,2,1,1,0,0,1,,27-03-17,11500.00,0.00,,0000-00-00,0.00,711,,0,0,3,2017,0
713,WM1173062WPTE199171827,3,6,1,1,0,0,11,,19-09-17,13100.00,0.00,,0000-00-00,0.00,713,,0,0,9,2017,0
715,WM1174062WPTE199171828,3,6,1,1,0,0,11,,19-09-17,13100.00,0.00,,0000-00-00,0.00,715,,0,0,9,2017,0
718,TV1103040TCRH269171838,11,28,1,1,0,0,20,,26-09-17,22990.00,0.00,,0000-00-00,0.00,718,,0,0,9,2017,0
720,RE1171190SSCT229171836,2,2,1,1,0,0,1,,22-09-17,11600.00,0.00,,0000-00-00,0.00,720,,0,0,9,2017,0
721,RE1172190SSCT239171837,2,2,1,1,0,0,1,,23-09-17,11500.00,0.00,,0000-00-00,0.00,721,,0,0,9,2017,0
722,TU1005WTVSSSS061171552,22,7,1,1,0,0,4,,06-01-17,5966.00,0.00,,0000-00-00,0.00,722,,0,0,1,2017,0
723,TV1097032VURH135171743,10,27,1,1,0,0,20,,13-05-17,14065.00,0.00,,0000-00-00,0.00,723,,0,0,5,2017,0
784,SO1036001SSSS061171841,37,7,1,1,0,0,4,,06-01-17,5000.00,0.00,,0000-00-00,0.00,784,,0,0,1,2017,0
785,SO1024001SSSS061171557,37,7,1,1,0,0,4,,06-01-17,5000.00,0.00,,0000-00-00,0.00,785,,0,0,1,2017,0
786,TU1006WTVSSSS101171562,22,7,1,1,0,0,4,,10-01-17,5966.00,0.00,,0000-00-00,0.00,786,,0,0,1,2017,0
789,RE1127320VTTE281171594,26,19,1,1,0,0,11,,28-01-17,30400.00,0.00,,0000-00-00,0.00,789,,0,0,1,2017,0
790,RE1130190SSCT032171600,2,2,1,1,0,0,1,,03-02-17,11800.00,0.00,,0000-00-00,0.00,790,,0,0,2,2017,0
791,WC1038DWCTETE052171611,19,25,1,1,1,0,11,,05-02-17,7850.00,0.00,,0000-00-00,0.00,791,,0,0,2,2017,0
792,RE1137190SSCT142171620,2,2,1,1,0,0,1,,14-02-17,11500.00,0.00,,0000-00-00,0.00,792,,0,0,2,2017,0
794,SO1028003IFIF212171627,18,23,1,1,0,0,12,,21-02-17,14000.00,0.00,,0000-00-00,0.00,794,,0,0,2,2017,0
796,TV1093032ZBZB163171661,10,3,1,1,0,0,6,,16-03-17,13500.00,0.00,,0000-00-00,0.00,796,,0,0,3,2017,0
797,WC1045SWCSSSS273171669,20,7,1,1,0,0,4,,27-03-17,6240.00,0.00,,0000-00-00,0.00,797,,0,0,3,2017,0
798,MT1018SSMSSSS273171670,29,7,1,1,0,0,4,,27-03-17,4073.00,0.00,,0000-00-00,0.00,798,,0,0,3,2017,0
799,WC1050DWCSSSS015171704,19,7,1,1,1,0,4,,01-05-17,13520.00,0.00,,0000-00-00,0.00,799,,0,0,5,2017,0
800,WM1163060WPCT165171711,3,6,1,1,0,0,1,,16-05-17,13200.00,0.00,,0000-00-00,0.00,800,,0,0,5,2017,0
801,WM1168062WPTE195171738,3,6,1,1,0,0,11,,19-05-17,13175.00,0.00,,0000-00-00,0.00,801,,0,0,5,2017,0
802,MT1028QSMSSSS145171739,27,7,1,1,0,0,4,,14-05-17,6567.00,0.00,,0000-00-00,0.00,802,,0,0,5,2017,0
803,SO1030003IFIF182171747,18,23,1,1,0,0,12,,18-02-17,14000.00,0.00,,0000-00-00,0.00,803,,0,0,2,2017,0
804,SO1034003IFIF115171754,18,23,1,1,1,0,12,,11-05-17,14000.00,0.00,,0000-00-00,0.00,804,,0,0,5,2017,0
806,WC1062SWCSSSS101171782,20,7,1,1,1,0,4,,10-01-17,5999.00,0.00,,0000-00-00,0.00,806,,0,0,1,2017,0
808,WC1063DWCSSSS252171806,19,7,1,1,0,0,4,,25-02-17,13000.00,0.00,,0000-00-00,0.00,808,,0,0,2,2017,0
811,CY1023HKBHSSC307171824,35,18,1,1,1,0,16,,30-07-17,8250.00,0.00,,0000-00-00,0.00,811,,0,0,7,2017,0
812,TV1104039HRCT02O171839,11,22,1,1,0,0,1,,02-10-17,24500.00,0.00,,0000-00-00,0.00,812,,0,0,10,2017,0
814,TV1105040TCRH21O171843,11,28,1,1,0,0,20,,21-10-17,24850.00,0.00,,0000-00-00,0.00,814,,0,0,10,2017,0
815,TV1106040INRH06N171846,11,28,1,1,0,0,20,,06-11-17,24850.00,0.00,,0000-00-00,0.00,815,,0,0,11,2017,0
816,DT1014D4SSSSS06N171847,40,7,1,1,0,0,4,,06-11-17,9750.00,0.00,,0000-00-00,0.00,816,,0,0,11,2017,0
817,CT1014XXXSVSV06N171848,21,7,1,1,0,0,19,,06-11-17,3185.00,0.00,,0000-00-00,0.00,817,,0,0,11,2017,0
818,CT1015XXXSVSV06N171849,21,7,1,1,0,0,19,,06-11-17,3185.00,0.00,,0000-00-00,0.00,818,,0,0,11,2017,0
819,RE1174190SSCT17N171850,2,2,1,1,0,0,1,,17-11-17,11500.00,0.00,,0000-00-00,0.00,819,,0,0,11,2017,0
820,RE1175190SSCT18N171852,2,2,1,1,0,0,1,,18-11-17,11500.00,0.00,,0000-00-00,0.00,820,,0,0,11,2017,0
821,RE1176190SSCT20N171855,2,2,1,1,0,0,1,,20-11-17,11500.00,0.00,,0000-00-00,0.00,821,,0,0,11,2017,0
822,RE1177190SSMG246171857,2,2,1,1,0,0,18,,24-06-17,11500.00,0.00,,0000-00-00,0.00,822,,0,0,6,2017,0
823,RE1178190SSMG256171858,2,2,1,1,0,0,18,,25-06-17,11500.00,0.00,,0000-00-00,0.00,823,,0,0,6,2017,0
824,RE1179190WPMG08O171859,2,2,1,1,1,0,18,,08-10-17,11500.00,0.00,,0000-00-00,0.00,824,,0,0,10,2017,0
825,WC1064SWCXXBH11N171862,20,4,1,1,0,0,8,,11-11-17,2000.00,0.00,,0000-00-00,0.00,825,,0,0,11,2017,0
826,DT1013D4SSSSS101171564,40,7,1,1,0,0,4,,10-01-17,9750.00,0.00,,0000-00-00,0.00,826,,0,0,1,2017,0
827,MT1060SSMXXBH11N171863,29,4,1,1,0,0,8,,11-11-17,4071.00,0.00,,0000-00-00,0.00,827,,0,0,11,2017,0
828,MT1063QSMXXTE08D171887,27,4,1,1,0,0,11,,08-12-17,6023.00,0.00,,0000-00-00,0.00,828,,0,0,11,2017,0
829,MT1061QSMXXTE08D171886,27,4,1,1,0,0,11,,08-12-17,6023.00,0.00,,0000-00-00,0.00,829,,0,0,12,2017,0
830,MW1018020IFCT131171588,7,12,1,1,0,0,1,,13-01-17,9500.00,0.00,,0000-00-00,0.00,830,,0,0,1,2017,0
831,CT1016XXXSSSS07D171891,21,7,1,1,0,0,4,,07-12-17,3185.00,0.00,,0000-00-00,0.00,831,,0,0,12,2017,0
832,DT1015D6SSSSS07D171893,30,7,1,1,0,0,4,,07-12-17,15407.00,0.00,,0000-00-00,0.00,832,,0,0,12,2017,0
833,MT1062SSMSSSS101171563,29,7,1,1,0,0,4,,10-01-17,4071.00,0.00,,0000-00-00,0.00,833,,0,0,1,2017,0
834,RE1180240WPCT07D171871,1,6,1,1,0,0,1,,07-12-17,11500.00,0.00,,0000-00-00,0.00,834,,0,0,12,2017,0
835,RE1186240WPCT17D171879,1,6,1,1,0,0,1,,17-12-17,11500.00,0.00,,0000-00-00,0.00,835,,0,0,12,2017,0
836,CT1017XXXSSSS19D171892,21,7,1,1,0,0,4,,19-12-17,3185.00,0.00,,0000-00-00,0.00,836,,0,0,12,2017,0
837,MT1065QSMXXTE15D171889,27,4,1,1,0,0,11,,15-12-17,6023.00,0.00,,0000-00-00,0.00,837,,0,0,12,2017,0
838,RE1184190SSCT16D171877,2,2,1,1,0,0,1,,16-12-17,11500.00,0.00,,0000-00-00,0.00,838,,0,0,12,2017,0
839,RE1185190SSCT17D171878,2,2,1,1,0,0,1,,17-12-17,11500.00,0.00,,0000-00-00,0.00,839,,0,0,12,2017,0
840,MW1019020WPMG115171856,7,6,1,1,1,0,18,,11-05-17,8500.00,0.00,,0000-00-00,0.00,840,,0,0,5,2017,0
841,RE1189190SSMG27D171883,2,2,1,1,0,0,18,,27-12-17,11500.00,0.00,,0000-00-00,0.00,841,,0,0,12,2017,0
857,RE1131190SSCT081171608,2,2,1,1,0,0,1,,08-01-17,11500.00,0.00,,0000-00-00,0.00,857,,0,0,1,2017,0
858,MW1020020WPCT02D171867,7,6,1,1,1,0,1,,02-12-17,8500.00,0.00,,0000-00-00,0.00,858,,0,0,12,2017,0
859,RE1181190WPCT13D171872,2,6,1,1,0,0,1,,13-12-17,11500.00,0.00,,0000-00-00,0.00,859,,0,0,12,2017,0
860,RE1182190SSCT14D171873,2,2,1,1,0,0,1,,14-12-17,11500.00,0.00,,0000-00-00,0.00,860,,0,0,12,2017,0
861,RE1183190SSCT15D171875,2,2,1,1,0,0,1,,15-12-17,11500.00,0.00,,0000-00-00,0.00,861,,0,0,12,2017,0
862,RE1187190SSCT19D171880,2,2,1,1,0,0,1,,19-12-17,11500.00,0.00,,0000-00-00,0.00,862,,0,0,12,2017,0
863,RE1188190SSCT20D171882,2,2,1,1,0,0,1,,20-12-17,11500.00,0.00,,0000-00-00,0.00,863,,0,0,12,2017,0
864,MT1064SSMKLTE10D171888,29,15,1,1,1,0,11,,10-12-17,4071.00,0.00,,0000-00-00,0.00,864,,0,0,12,2017,0
865,MT1066SSMKLSS19D171890,29,15,1,1,1,0,4,,19-12-17,4071.00,0.00,,0000-00-00,0.00,865,,0,0,12,2017,0
875,WM1175060WPCT209171829,3,6,1,1,0,0,1,,20-09-17,13400.00,0.00,,0000-00-00,0.00,875,,0,0,9,2017,0
876,WM1176060WPCT209171830,3,6,1,1,0,0,1,,20-09-17,13400.00,0.00,,0000-00-00,0.00,876,,0,0,9,2017,0
877,WM1177060WPCT229171831,3,6,1,1,0,0,1,,22-09-17,13400.00,0.00,,0000-00-00,0.00,877,,0,0,9,2017,0
878,WM1178060WPCT239171832,3,6,1,1,0,0,1,,23-09-17,13400.00,0.00,,0000-00-00,0.00,878,,0,0,9,2017,0
879,WM1179060WPCT239171833,3,6,1,1,0,0,1,,23-09-17,13400.00,0.00,,0000-00-00,0.00,879,,0,0,9,2017,0
880,WM1180060WPCT259171834,3,6,1,1,0,0,1,,25-09-17,13400.00,0.00,,0000-00-00,0.00,880,,0,0,9,2017,0
881,WM1181060WPCT259171835,3,6,1,1,0,0,1,,25-09-17,13400.00,0.00,,0000-00-00,0.00,881,,0,0,9,2017,0
882,WM1182060WPCT07D161842,3,6,1,1,0,0,1,,07-12-16,13400.00,0.00,,0000-00-00,0.00,882,,0,0,12,2017,0
883,WM1183060WPCT28O171844,3,6,1,1,0,0,1,,28-10-17,13400.00,0.00,,0000-00-00,0.00,883,,0,0,10,2017,0
884,WM1184060WPCT05N171845,3,6,1,1,0,0,1,,05-11-17,13400.00,0.00,,0000-00-00,0.00,884,,0,0,11,2017,0
885,WM1185060WPCT17N171851,3,6,1,1,0,0,1,,17-11-17,13400.00,0.00,,0000-00-00,0.00,885,,0,0,11,2017,0
886,WM1186060WPCT20N171853,3,6,1,1,0,0,1,,20-11-17,13400.00,0.00,,0000-00-00,0.00,886,,0,0,11,2017,0
887,WM1187060WPCT20N171854,3,6,1,1,0,0,1,,20-11-17,13400.00,0.00,,0000-00-00,0.00,887,,0,0,11,2017,0
888,WM1188060WPBR246171860,3,6,1,1,0,0,25,,24-06-17,13600.00,0.00,,0000-00-00,0.00,888,,0,0,6,2017,0
889,WM1200060WPBR176171861,3,6,1,1,0,0,1,,17-06-17,13400.00,0.00,,0000-00-00,0.00,889,,0,0,6,2017,0
890,WM1199060WPCT21N171864,3,6,1,1,0,0,1,,21-11-17,13400.00,0.00,,0000-00-00,0.00,890,,0,0,11,2017,0
891,WM1189060WPCT26N171865,3,6,1,1,0,0,1,,26-11-17,13400.00,0.00,,0000-00-00,0.00,891,,0,0,11,2017,0
892,WM1190060WPCT01D171866,3,6,1,1,0,0,1,,01-12-17,13400.00,0.00,,0000-00-00,0.00,892,,0,0,12,2017,0
893,WM1191060WPCT04D171868,3,6,1,1,0,0,1,,04-12-17,13400.00,0.00,,0000-00-00,0.00,893,,0,0,12,2017,0
894,WM1192060WPCT07D171869,3,6,1,1,0,0,1,,07-12-17,13400.00,0.00,,0000-00-00,0.00,894,,0,0,12,2017,0
895,WM1193060WPCT07D171870,3,6,1,1,0,0,1,,07-12-17,13400.00,0.00,,0000-00-00,0.00,895,,0,0,12,2017,0
896,WM1194060WPCT14D171874,3,6,1,1,0,0,1,,14-12-17,13400.00,0.00,,0000-00-00,0.00,896,,0,0,12,2017,0
897,WM1195060WPCT15D171876,3,6,1,1,0,0,1,,15-12-17,13400.00,0.00,,0000-00-00,0.00,897,,0,0,12,2017,0
898,WM1196060WPCT20D171881,3,6,1,1,0,0,1,,20-12-17,13400.00,0.00,,0000-00-00,0.00,898,,0,0,12,2017,0
899,WM1197060WPMG27D171884,3,6,1,1,0,0,1,,27-12-17,13400.00,0.00,,0000-00-00,0.00,899,,0,0,12,2017,0
900,WM1198060WPCT21D171885,3,6,1,1,0,0,1,,21-12-17,13400.00,0.00,,0000-00-00,0.00,900,,0,0,12,2017,0
928,MT1067SSMNITE14D171928,29,29,1,1,0,0,11,,14-12-17,3500.00,0.00,,0000-00-00,0.00,928,,0,0,12,2017,0
946,IS1001020PRRS239171947,41,32,1,1,0,0,1,,23-09-17,1900.00,0.00,,0000-00-00,0.00,946,,0,0,9,2017,0
947,IS1002020PRRS239171948,41,32,1,1,0,0,1,,23-09-17,1900.00,0.00,,0000-00-00,0.00,947,,0,0,9,2017,0
